county,precinct,office,district,candidate,party,votes
Mccook,01,President,,Kamala D. Harris and Tim Kaine,DEM,192
Mccook,02,President,,Kamala D. Harris and Tim Kaine,DEM,50
Mccook,03,President,,Kamala D. Harris and Tim Kaine,DEM,168
Mccook,04,President,,Kamala D. Harris and Tim Kaine,DEM,81
Mccook,05,President,,Kamala D. Harris and Tim Kaine,DEM,168
Mccook,06,President,,Kamala D. Harris and Tim Kaine,DEM,74
Mccook,01,President,,Chase Oliver and Mike ter Maat,LIB,0
Mccook,02,President,,Chase Oliver and Mike ter Maat,LIB,1
Mccook,03,President,,Chase Oliver and Mike ter Maat,LIB,5
Mccook,04,President,,Chase Oliver and Mike ter Maat,LIB,4
Mccook,05,President,,Chase Oliver and Mike ter Maat,LIB,3
Mccook,06,President,,Chase Oliver and Mike ter Maat,LIB,0
Mccook,01,President,,Donald J. Trump and JD Vance,REP,429
Mccook,02,President,,Donald J. Trump and JD Vance,REP,121
Mccook,03,President,,Donald J. Trump and JD Vance,REP,454
Mccook,04,President,,Donald J. Trump and JD Vance,REP,436
Mccook,05,President,,Donald J. Trump and JD Vance,REP,483
Mccook,06,President,,Donald J. Trump and JD Vance,REP,304
Mccook,01,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,7
Mccook,02,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,3
Mccook,03,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,22
Mccook,04,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,9
Mccook,05,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,13
Mccook,06,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,7
Mccook,01,U.S. House,1,Sheryl Johnson,DEM,146
Mccook,02,U.S. House,1,Sheryl Johnson,DEM,36
Mccook,03,U.S. House,1,Sheryl Johnson,DEM,72
Mccook,04,U.S. House,1,Sheryl Johnson,DEM,64
Mccook,05,U.S. House,1,Sheryl Johnson,DEM,134
Mccook,06,U.S. House,1,Sheryl Johnson,DEM,52
Mccook,01,U.S. House,1,Dusty Johnson,REP,475
Mccook,02,U.S. House,1,Dusty Johnson,REP,139
Mccook,03,U.S. House,1,Dusty Johnson,REP,528
Mccook,04,U.S. House,1,Dusty Johnson,REP,462
Mccook,05,U.S. House,1,Dusty Johnson,REP,542
Mccook,06,U.S. House,1,Dusty Johnson,REP,379
Mccook,01,Public Utilities Commissioner,,Forrest Wilson,DEM,122
Mccook,02,Public Utilities Commissioner,,Forrest Wilson,DEM,34
Mccook,03,Public Utilities Commissioner,,Forrest Wilson,DEM,117
Mccook,04,Public Utilities Commissioner,,Forrest Wilson,DEM,50
Mccook,05,Public Utilities Commissioner,,Forrest Wilson,DEM,136
Mccook,06,Public Utilities Commissioner,,Forrest Wilson,DEM,47
Mccook,01,Public Utilities Commissioner,,A. Gideon Oakes,LIB,0
Mccook,02,Public Utilities Commissioner,,A. Gideon Oakes,LIB,4
Mccook,03,Public Utilities Commissioner,,A. Gideon Oakes,LIB,39
Mccook,04,Public Utilities Commissioner,,A. Gideon Oakes,LIB,12
Mccook,05,Public Utilities Commissioner,,A. Gideon Oakes,LIB,17
Mccook,06,Public Utilities Commissioner,,A. Gideon Oakes,LIB,11
Mccook,01,Public Utilities Commissioner,,Kristie Fiegen,REP,442
Mccook,02,Public Utilities Commissioner,,Kristie Fiegen,REP,124
Mccook,03,Public Utilities Commissioner,,Kristie Fiegen,REP,471
Mccook,04,Public Utilities Commissioner,,Kristie Fiegen,REP,436
Mccook,05,Public Utilities Commissioner,,Kristie Fiegen,REP,477
Mccook,06,Public Utilities Commissioner,,Kristie Fiegen,REP,308
Mccook,01,State Senate,19,Kyle Schoenfish,REP,470
Mccook,02,State Senate,19,Kyle Schoenfish,REP,114
Mccook,03,State Senate,19,Kyle Schoenfish,REP,449
Mccook,04,State Senate,19,Kyle Schoenfish,REP,389
Mccook,05,State Senate,19,Kyle Schoenfish,REP,369
Mccook,06,State Senate,19,Kyle Schoenfish,REP,294
Mccook,01,State Senate,19,Michael J. Miller,IND,136
Mccook,02,State Senate,19,Michael J. Miller,IND,43
Mccook,03,State Senate,19,Michael J. Miller,IND,140
Mccook,04,State Senate,19,Michael J. Miller,IND,106
Mccook,05,State Senate,19,Michael J. Miller,IND,151
Mccook,06,State Senate,19,Michael J. Miller,IND,68
Mccook,01,State House,19,Drew Peterson,REP,365
Mccook,02,State House,19,Drew Peterson,REP,108
Mccook,03,State House,19,Drew Peterson,REP,359
Mccook,04,State House,19,Drew Peterson,REP,310
Mccook,05,State House,19,Drew Peterson,REP,365
Mccook,06,State House,19,Drew Peterson,REP,286
Mccook,01,State House,19,Jessica Bahmuller,BEP,327
Mccook,02,State House,19,Jessica Bahmuller,BEP,103
Mccook,03,State House,19,Jessica Bahmuller,BEP,410
Mccook,04,State House,19,Jessica Bahmuller,BEP,335
Mccook,05,State House,19,Jessica Bahmuller,BEP,376
Mccook,06,State House,19,Jessica Bahmuller,BEP,232
Mccook,02,County Commissioner,,Barney J Boling,DEM,48
Mccook,06,County Commissioner,,Barney J Boling,DEM,85
Mccook,02,County Commissioner,,Tom S Heumiller,REP,117
Mccook,06,County Commissioner,,Tom S Heumiller,REP,287
Mccook,1,President,,Kamala D. Harris and Tim Walz,DEM,192
Mccook,1,President,,Chase Oliver and Mike ter Maat,LIB,0
Mccook,1,President,,Donald J. Trump and JD Vance,REP,429
Mccook,1,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,7
Mccook,2,President,,Kamala D. Harris and Tim Walz,DEM,50
Mccook,2,President,,Chase Oliver and Mike ter Maat,LIB,1
Mccook,2,President,,Donald J. Trump and JD Vance,REP,121
Mccook,2,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,3
Mccook,3,President,,Kamala D. Harris and Tim Walz,DEM,168
Mccook,3,President,,Chase Oliver and Mike ter Maat,LIB,5
Mccook,3,President,,Donald J. Trump and JD Vance,REP,454
Mccook,3,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,22
