county,precinct,office,district,candidate,party,votes
Minnehaha,0104,President,,Kamala D. Harris and Tim Walz,DEM,489
Minnehaha,0104,President,,Chase Oliver and Mike ter Maat,LIB,3
Minnehaha,0104,President,,Donald J. Trump and JD Vance,REP,353
Minnehaha,0104,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,11
Minnehaha,0105,President,,Kamala D. Harris and Tim Walz,DEM,288
Minnehaha,0105,President,,Chase Oliver and Mike ter Maat,LIB,7
Minnehaha,0105,President,,Donald J. Trump and JD Vance,REP,283
Minnehaha,0105,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,18
Minnehaha,0106,President,,Kamala D. Harris and Tim Walz,DEM,653
Minnehaha,0106,President,,Chase Oliver and Mike ter Maat,LIB,9
Minnehaha,0106,President,,Donald J. Trump and JD Vance,REP,670
Minnehaha,0106,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,21
Minnehaha,0109,President,,Kamala D. Harris and Tim Walz,DEM,593
Minnehaha,0109,President,,Chase Oliver and Mike ter Maat,LIB,4
Minnehaha,0109,President,,Donald J. Trump and JD Vance,REP,658
Minnehaha,0109,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,21
Minnehaha,0110,President,,Kamala D. Harris and Tim Walz,DEM,623
Minnehaha,0110,President,,Chase Oliver and Mike ter Maat,LIB,7
Minnehaha,0110,President,,Donald J. Trump and JD Vance,REP,779
Minnehaha,0110,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,27
Minnehaha,0117,President,,Kamala D. Harris and Tim Walz,DEM,688
Minnehaha,0117,President,,Chase Oliver and Mike ter Maat,LIB,16
Minnehaha,0117,President,,Donald J. Trump and JD Vance,REP,1025
Minnehaha,0117,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,32
Minnehaha,0119,President,,Kamala D. Harris and Tim Walz,DEM,366
Minnehaha,0119,President,,Chase Oliver and Mike ter Maat,LIB,9
Minnehaha,0119,President,,Donald J. Trump and JD Vance,REP,388
Minnehaha,0119,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,19
Minnehaha,0201,President,,Kamala D. Harris and Tim Walz,DEM,609
Minnehaha,0201,President,,Chase Oliver and Mike ter Maat,LIB,10
Minnehaha,0201,President,,Donald J. Trump and JD Vance,REP,606
Minnehaha,0201,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,13
Minnehaha,0202,President,,Kamala D. Harris and Tim Walz,DEM,798
Minnehaha,0202,President,,Chase Oliver and Mike ter Maat,LIB,17
Minnehaha,0202,President,,Donald J. Trump and JD Vance,REP,754
Minnehaha,0202,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,20
Minnehaha,0203,President,,Kamala D. Harris and Tim Walz,DEM,600
Minnehaha,0203,President,,Chase Oliver and Mike ter Maat,LIB,16
Minnehaha,0203,President,,Donald J. Trump and JD Vance,REP,632
Minnehaha,0203,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,27
Minnehaha,0206,President,,Kamala D. Harris and Tim Walz,DEM,619
Minnehaha,0206,President,,Chase Oliver and Mike ter Maat,LIB,7
Minnehaha,0206,President,,Donald J. Trump and JD Vance,REP,672
Minnehaha,0206,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,30
Minnehaha,0208,President,,Kamala D. Harris and Tim Walz,DEM,319
Minnehaha,0208,President,,Chase Oliver and Mike ter Maat,LIB,4
Minnehaha,0208,President,,Donald J. Trump and JD Vance,REP,288
Minnehaha,0208,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,14
Minnehaha,0209,President,,Kamala D. Harris and Tim Walz,DEM,606
Minnehaha,0209,President,,Chase Oliver and Mike ter Maat,LIB,12
Minnehaha,0209,President,,Donald J. Trump and JD Vance,REP,535
Minnehaha,0209,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,18
Minnehaha,0214,President,,Kamala D. Harris and Tim Walz,DEM,715
Minnehaha,0214,President,,Chase Oliver and Mike ter Maat,LIB,3
Minnehaha,0214,President,,Donald J. Trump and JD Vance,REP,810
Minnehaha,0214,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,12
Minnehaha,0217,President,,Kamala D. Harris and Tim Walz,DEM,801
Minnehaha,0217,President,,Chase Oliver and Mike ter Maat,LIB,13
Minnehaha,0217,President,,Donald J. Trump and JD Vance,REP,944
Minnehaha,0217,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,31
