county,precinct,office,district,candidate,party,votes
Jones,1,President,,Kamala D. Harris and Tim Walz,DEM,14
Jones,1,President,,Chase Oliver and Mike ter Maat,LIB,1
Jones,1,President,,Donald J. Trump and JD Vance,REP,140
Jones,1,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,0
Jones,2,President,,Kamala D. Harris and Tim Walz,DEM,46
Jones,2,President,,Chase Oliver and Mike ter Maat,LIB,2
Jones,2,President,,Donald J. Trump and JD Vance,REP,337
Jones,2,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,10
Jones,1,U.S. House,1,Sheryl Johnson,DEM,19
Jones,1,U.S. House,1,Dusty Johnson,REP,138
Jones,2,U.S. House,1,Sheryl Johnson,DEM,43
Jones,2,U.S. House,1,Dusty Johnson,REP,339
Jones,1,Public Utilities Commissioner,,Forrest Wilson,DEM,10
Jones,1,Public Utilities Commissioner,,A. Gideon Oakes,LIB,8
Jones,1,Public Utilities Commissioner,,Kristie Fiegen,REP,133
Jones,2,Public Utilities Commissioner,,Forrest Wilson,DEM,31
Jones,2,Public Utilities Commissioner,,A. Gideon Oakes,LIB,13
Jones,2,Public Utilities Commissioner,,Kristie Fiegen,REP,332
Jones,1,State Senate,26,Shawn Bordeaux,DEM,16
Jones,1,State Senate,26,Tamara Grove,REP,140
Jones,2,State Senate,26,Shawn Bordeaux,DEM,56
Jones,2,State Senate,26,Tamara Grove,REP,322
Jones,1,State House,26A,Eric E. Emery,DEM,13
Jones,1,State House,26A,Ron Frederick,REP,129
Jones,1,State House,26A,William Craig Lafferty,IND,10
Jones,2,State House,26B,Rebecca Reimer,REP,312
Jones,2,State House,26B,David Reis,IND,62
Jones,1,Supreme Court Retention,5,Scott P. Myren - Yes,,104
Jones,1,Supreme Court Retention,5,Scott P. Myren - No,,28
Jones,2,Supreme Court Retention,5,Scott P. Myren - Yes,,268
Jones,2,Supreme Court Retention,5,Scott P. Myren - No,,75
Jones,1,Constitutional Amendment E,,Yes,,27
Jones,1,Constitutional Amendment E,,No,,130
Jones,1,Constitutional Amendment F,,Yes,,74
Jones,1,Constitutional Amendment F,,No,,84
Jones,1,Constitutional Amendment G,,Yes,,26
Jones,1,Constitutional Amendment G,,No,,132
Jones,1,Constitutional Amendment H,,Yes,,24
Jones,1,Constitutional Amendment H,,No,,133
Jones,2,Constitutional Amendment E,,Yes,,95
Jones,2,Constitutional Amendment E,,No,,296
Jones,2,Constitutional Amendment F,,Yes,,210
Jones,2,Constitutional Amendment F,,No,,180
Jones,2,Constitutional Amendment G,,Yes,,95
Jones,2,Constitutional Amendment G,,No,,300
Jones,2,Constitutional Amendment H,,Yes,,84
Jones,2,Constitutional Amendment H,,No,,300
Jones,1,Initiated Measure 28,,Yes,,16
Jones,1,Initiated Measure 28,,No,,140
Jones,1,Initiated Measure 29,,Yes,,30
Jones,1,Initiated Measure 29,,No,,127
Jones,1,Referred Law 21,,Yes,,33
Jones,1,Referred Law 21,,No,,120
Jones,2,Initiated Measure 28,,Yes,,66
Jones,2,Initiated Measure 28,,No,,324
Jones,2,Initiated Measure 29,,Yes,,121
Jones,2,Initiated Measure 29,,No,,273
Jones,2,Referred Law 21,,Yes,,110
Jones,2,Referred Law 21,,No,,272
