county,precinct,office,district,candidate,party,votes
Kingsbury,Arlington Precinct,President,,Kamala D. Harris and Tim Walz,DEM,189
Kingsbury,Arlington Precinct,President,,Chase Oliver and Mike ter Maat,LIB,2
Kingsbury,Arlington Precinct,President,,Donald J. Trump and JD Vance,REP,445
Kingsbury,Arlington Precinct,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,9
Kingsbury,Badner Precinct,President,,Kamala D. Harris and Tim Walz,DEM,69
Kingsbury,Badner Precinct,President,,Chase Oliver and Mike ter Maat,LIB,3
Kingsbury,Badner Precinct,President,,Donald J. Trump and JD Vance,REP,235
Kingsbury,Badner Precinct,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,4
Kingsbury,De Smet Precinct,President,,Kamala D. Harris and Tim Walz,DEM,279
Kingsbury,De Smet Precinct,President,,Chase Oliver and Mike ter Maat,LIB,6
Kingsbury,De Smet Precinct,President,,Donald J. Trump and JD Vance,REP,608
Kingsbury,De Smet Precinct,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,9
Kingsbury,Iroquois Precinct,President,,Kamala D. Harris and Tim Walz,DEM,62
Kingsbury,Iroquois Precinct,President,,Chase Oliver and Mike ter Maat,LIB,1
Kingsbury,Iroquois Precinct,President,,Donald J. Trump and JD Vance,REP,145
Kingsbury,Iroquois Precinct,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,4
Kingsbury,Lake Preston Precinct,President,,Kamala D. Harris and Tim Walz,DEM,103
Kingsbury,Lake Preston Precinct,President,,Chase Oliver and Mike ter Maat,LIB,1
Kingsbury,Lake Preston Precinct,President,,Donald J. Trump and JD Vance,REP,381
Kingsbury,Lake Preston Precinct,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,9
Kingsbury,Oldham Precinct,President,,Kamala D. Harris and Tim Walz,DEM,58
Kingsbury,Oldham Precinct,President,,Chase Oliver and Mike ter Maat,LIB,0
Kingsbury,Oldham Precinct,President,,Donald J. Trump and JD Vance,REP,175
Kingsbury,Oldham Precinct,President,,"Robert F. Kennedy, Jr. and Nicole Shanahan",IND,4
Kingsbury,Arlington Precinct,U.S. House,1,Sheryl Johnson,DEM,140
Kingsbury,Arlington Precinct,U.S. House,1,Dusty Johnson,REP,492
Kingsbury,Badner Precinct,U.S. House,1,Sheryl Johnson,DEM,48
Kingsbury,Badner Precinct,U.S. House,1,Dusty Johnson,REP,261
Kingsbury,De Smet Precinct,U.S. House,1,Sheryl Johnson,DEM,211
Kingsbury,De Smet Precinct,U.S. House,1,Dusty Johnson,REP,690
Kingsbury,Iroquois Precinct,U.S. House,1,Sheryl Johnson,DEM,44
Kingsbury,Iroquois Precinct,U.S. House,1,Dusty Johnson,REP,169
Kingsbury,Lake Preston Precinct,U.S. House,1,Sheryl Johnson,DEM,80
Kingsbury,Lake Preston Precinct,U.S. House,1,Dusty Johnson,REP,410
Kingsbury,Oldham Precinct,U.S. House,1,Sheryl Johnson,DEM,48
Kingsbury,Oldham Precinct,U.S. House,1,Dusty Johnson,REP,187
Kingsbury,Arlington Precinct,Public Utilities Commissioner,,Forrest Wilson,DEM,131
Kingsbury,Arlington Precinct,Public Utilities Commissioner,,A. Gideon Oakes,LIB,24
Kingsbury,Arlington Precinct,Public Utilities Commissioner,,Kristie Fiegen,REP,452
Kingsbury,Badner Precinct,Public Utilities Commissioner,,Forrest Wilson,DEM,35
Kingsbury,Badner Precinct,Public Utilities Commissioner,,A. Gideon Oakes,LIB,19
Kingsbury,Badner Precinct,Public Utilities Commissioner,,Kristie Fiegen,REP,243
Kingsbury,De Smet Precinct,Public Utilities Commissioner,,Forrest Wilson,DEM,193
Kingsbury,De Smet Precinct,Public Utilities Commissioner,,A. Gideon Oakes,LIB,30
Kingsbury,De Smet Precinct,Public Utilities Commissioner,,Kristie Fiegen,REP,632
Kingsbury,Iroquois Precinct,Public Utilities Commissioner,,Forrest Wilson,DEM,39
Kingsbury,Iroquois Precinct,Public Utilities Commissioner,,A. Gideon Oakes,LIB,8
Kingsbury,Iroquois Precinct,Public Utilities Commissioner,,Kristie Fiegen,REP,157
Kingsbury,Lake Preston Precinct,Public Utilities Commissioner,,Forrest Wilson,DEM,68
Kingsbury,Lake Preston Precinct,Public Utilities Commissioner,,A. Gideon Oakes,LIB,12
Kingsbury,Lake Preston Precinct,Public Utilities Commissioner,,Kristie Fiegen,REP,378
Kingsbury,Oldham Precinct,Public Utilities Commissioner,,Forrest Wilson,DEM,44
Kingsbury,Oldham Precinct,Public Utilities Commissioner,,A. Gideon Oakes,LIB,9
Kingsbury,Oldham Precinct,Public Utilities Commissioner,,Kristie Fiegen,REP,169
Kingsbury,Arlington Precinct,State Senate,08,Casey Crabtree,REP,497
Kingsbury,Badner Precinct,State Senate,08,Casey Crabtree,REP,243
Kingsbury,De Smet Precinct,State Senate,08,Casey Crabtree,REP,637
