county,office,district,party,candidate,votes
Aurora,President,,REP,Donald J. Trump,1052
Beadle,President,,REP,Donald J. Trump,4808
Bennett,President,,REP,Donald J. Trump,694
Bon Homme,President,,REP,Donald J. Trump,2235
Brookings,President,,REP,Donald J. Trump,8000
Brown,President,,REP,Donald J. Trump,10580
Brule,President,,REP,Donald J. Trump,1750
Buffalo,President,,REP,Donald J. Trump,183
Butte,President,,REP,Donald J. Trump,3731
Campbell,President,,REP,Donald J. Trump,747
Charles Mix,President,,REP,Donald J. Trump,2552
Clark,President,,REP,Donald J. Trump,1373
Clay,President,,REP,Donald J. Trump,2456
Codington,President,,REP,Donald J. Trump,8958
Corson,President,,REP,Donald J. Trump,647
Custer,President,,REP,Donald J. Trump,3852
Davison,President,,REP,Donald J. Trump,5613
Day,President,,REP,Donald J. Trump,1869
Deuel,President,,REP,Donald J. Trump,1699
Dewey,President,,REP,Donald J. Trump,790
Douglas,President,,REP,Donald J. Trump,1468
Edmunds,President,,REP,Donald J. Trump,1538
Fall River,President,,REP,Donald J. Trump,2878
Faulk,President,,REP,Donald J. Trump,964
Grant,President,,REP,Donald J. Trump,2618
Gregory,President,,REP,Donald J. Trump,1771
Haakon,President,,REP,Donald J. Trump,1026
Hamlin,President,,REP,Donald J. Trump,2372
Hand,President,,REP,Donald J. Trump,1433
Hanson,President,,REP,Donald J. Trump,1793
Harding,President,,REP,Donald J. Trump,748
Hughes,President,,REP,Donald J. Trump,5522
Hutchinson,President,,REP,Donald J. Trump,2944
Hyde,President,,REP,Donald J. Trump,564
Jackson,President,,REP,Donald J. Trump,738
Jerauld,President,,REP,Donald J. Trump,721
Jones,President,,REP,Donald J. Trump,498
Kingsbury,President,,REP,Donald J. Trump,1904
Lake,President,,REP,Donald J. Trump,3681
Lawrence,President,,REP,Donald J. Trump,8753
Lincoln,President,,REP,Donald J. Trump,19617
Lyman,President,,REP,Donald J. Trump,1042
Marshall,President,,REP,Donald J. Trump,1287
McCook,President,,REP,Donald J. Trump,2068
McPherson,President,,REP,Donald J. Trump,1075
Meade,President,,REP,Donald J. Trump,9875
Mellette,President,,REP,Donald J. Trump,449
Miner,President,,REP,Donald J. Trump,787
Minnehaha,President,,REP,Donald J. Trump,49249
Moody,President,,REP,Donald J. Trump,1951
Oglala Lakota,President,,REP,Donald J. Trump,297
Pennington,President,,REP,Donald J. Trump,35063
Perkins,President,,REP,Donald J. Trump,1401
Potter,President,,REP,Donald J. Trump,1139
Roberts,President,,REP,Donald J. Trump,2404
Sanborn,President,,REP,Donald J. Trump,905
Spink,President,,REP,Donald J. Trump,2104
Stanley,President,,REP,Donald J. Trump,1203
Sully,President,,REP,Donald J. Trump,726
Todd,President,,REP,Donald J. Trump,532
Tripp,President,,REP,Donald J. Trump,2161
Turner,President,,REP,Donald J. Trump,3290
Union,President,,REP,Donald J. Trump,5944
Walworth,President,,REP,Donald J. Trump,1966
Yankton,President,,REP,Donald J. Trump,6581
Ziebach,President,,REP,Donald J. Trump,404
Aurora,President,,LIB,Jo Jorgensen,36
Beadle,President,,LIB,Jo Jorgensen,166
Bennett,President,,LIB,Jo Jorgensen,23
Bon Homme,President,,LIB,Jo Jorgensen,45
Brookings,President,,LIB,Jo Jorgensen,457
Brown,President,,LIB,Jo Jorgensen,429
Brule,President,,LIB,Jo Jorgensen,67
Buffalo,President,,LIB,Jo Jorgensen,14
Butte,President,,LIB,Jo Jorgensen,132
Campbell,President,,LIB,Jo Jorgensen,9
Charles Mix,President,,LIB,Jo Jorgensen,54
Clark,President,,LIB,Jo Jorgensen,40
Clay,President,,LIB,Jo Jorgensen,159
Codington,President,,LIB,Jo Jorgensen,366
Corson,President,,LIB,Jo Jorgensen,14
Custer,President,,LIB,Jo Jorgensen,120
Davison,President,,LIB,Jo Jorgensen,193
Day,President,,LIB,Jo Jorgensen,43
Deuel,President,,LIB,Jo Jorgensen,42
Dewey,President,,LIB,Jo Jorgensen,45
Douglas,President,,LIB,Jo Jorgensen,23
Edmunds,President,,LIB,Jo Jorgensen,30
Fall River,President,,LIB,Jo Jorgensen,111
Faulk,President,,LIB,Jo Jorgensen,20
Grant,President,,LIB,Jo Jorgensen,71
Gregory,President,,LIB,Jo Jorgensen,32
Haakon,President,,LIB,Jo Jorgensen,6
Hamlin,President,,LIB,Jo Jorgensen,64
Hand,President,,LIB,Jo Jorgensen,30
Hanson,President,,LIB,Jo Jorgensen,38
Harding,President,,LIB,Jo Jorgensen,16
Hughes,President,,LIB,Jo Jorgensen,248
Hutchinson,President,,LIB,Jo Jorgensen,61
Hyde,President,,LIB,Jo Jorgensen,10
Jackson,President,,LIB,Jo Jorgensen,18
Jerauld,President,,LIB,Jo Jorgensen,15
Jones,President,,LIB,Jo Jorgensen,11
Kingsbury,President,,LIB,Jo Jorgensen,56
Lake,President,,LIB,Jo Jorgensen,124
Lawrence,President,,LIB,Jo Jorgensen,538
Lincoln,President,,LIB,Jo Jorgensen,798
Lyman,President,,LIB,Jo Jorgensen,30
Marshall,President,,LIB,Jo Jorgensen,33
McCook,President,,LIB,Jo Jorgensen,63
McPherson,President,,LIB,Jo Jorgensen,27
Meade,President,,LIB,Jo Jorgensen,510
Mellette,President,,LIB,Jo Jorgensen,22
Miner,President,,LIB,Jo Jorgensen,31
Minnehaha,President,,LIB,Jo Jorgensen,2595
Moody,President,,LIB,Jo Jorgensen,76
Oglala Lakota,President,,LIB,Jo Jorgensen,74
Pennington,President,,LIB,Jo Jorgensen,1849
Perkins,President,,LIB,Jo Jorgensen,29
Potter,President,,LIB,Jo Jorgensen,14
Roberts,President,,LIB,Jo Jorgensen,75
Sanborn,President,,LIB,Jo Jorgensen,23
Spink,President,,LIB,Jo Jorgensen,61
Stanley,President,,LIB,Jo Jorgensen,28
Sully,President,,LIB,Jo Jorgensen,19
Todd,President,,LIB,Jo Jorgensen,44
Tripp,President,,LIB,Jo Jorgensen,40
Turner,President,,LIB,Jo Jorgensen,119
Union,President,,LIB,Jo Jorgensen,186
Walworth,President,,LIB,Jo Jorgensen,49
Yankton,President,,LIB,Jo Jorgensen,303
Ziebach,President,,LIB,Jo Jorgensen,21
Aurora,President,,DEM,Joseph R. Biden,317
