county,precinct,office,district,candidate,party,votes
Corson,Bullhead,President,,Donald J. Trump,REP,5
Corson,Grand Valley,President,,Donald J. Trump,REP,63
Corson,Kenel,President,,Donald J. Trump,REP,6
Corson,Lincoln (Oak Creek),President,,Donald J. Trump,REP,54
Corson,Little Eagle,President,,Donald J. Trump,REP,17
Corson,McIntosh (South McIntosh),President,,Donald J. Trump,REP,128
Corson,McLaughlin ,President,,Donald J. Trump,REP,66
Corson,Morristown,President,,Donald J. Trump,REP,99
Corson,Ridgeland,President,,Donald J. Trump,REP,49
Corson,Stone Church,President,,Donald J. Trump,REP,73
Corson,Wakpala,President,,Donald J. Trump,REP,6
Corson,West Rural McLaughlin,President,,Donald J. Trump,REP,22
Corson,Total,President,,Donald J. Trump,REP,588
Corson,Bullhead,President,,Gary Johnson,LIB,0
Corson,Grand Valley,President,,Gary Johnson,LIB,4
Corson,Kenel,President,,Gary Johnson,LIB,0
Corson,Lincoln (Oak Creek),President,,Gary Johnson,LIB,6
Corson,Little Eagle,President,,Gary Johnson,LIB,5
Corson,McIntosh (South McIntosh),President,,Gary Johnson,LIB,5
Corson,McLaughlin ,President,,Gary Johnson,LIB,5
Corson,Morristown,President,,Gary Johnson,LIB,2
Corson,Ridgeland,President,,Gary Johnson,LIB,0
Corson,Stone Church,President,,Gary Johnson,LIB,0
Corson,Wakpala,President,,Gary Johnson,LIB,2
Corson,West Rural McLaughlin,President,,Gary Johnson,LIB,5
Corson,Total,President,,Gary Johnson,LIB,34
Corson,Bullhead,President,,Hillary Clinton,DEM,57
Corson,Grand Valley,President,,Hillary Clinton,DEM,3
Corson,Kenel,President,,Hillary Clinton,DEM,54
Corson,Lincoln (Oak Creek),President,,Hillary Clinton,DEM,40
Corson,Little Eagle,President,,Hillary Clinton,DEM,78
Corson,McIntosh (South McIntosh),President,,Hillary Clinton,DEM,33
Corson,McLaughlin ,President,,Hillary Clinton,DEM,113
Corson,Morristown,President,,Hillary Clinton,DEM,14
Corson,Ridgeland,President,,Hillary Clinton,DEM,13
Corson,Stone Church,President,,Hillary Clinton,DEM,3
Corson,Wakpala,President,,Hillary Clinton,DEM,81
Corson,West Rural McLaughlin,President,,Hillary Clinton,DEM,46
Corson,Total,President,,Hillary Clinton,DEM,535
Corson,Bullhead,President,,Darrell L. Castle,CON,1
Corson,Grand Valley,President,,Darrell L. Castle,CON,0
Corson,Kenel,President,,Darrell L. Castle,CON,0
