county,precinct,office,district,party,candidate,vote
Meade,SULPHUR #35,US House,1,Lbt,George Hendrickson,1
Meade,UNION #40,US House,1,Lbt,George Hendrickson,1
Meade,MARCUS #41,US House,1,Lbt,George Hendrickson,5
Meade,NORTHEAST STURGIS #1A,US House,1,Lbt,George Hendrickson,5
Meade,SOUTH STURGIS #2A,US House,1,Lbt,George Hendrickson,7
Meade,SOUTHWEST STURGIS #4A,US House,1,Lbt,George Hendrickson,4
Meade,STURGIS #5A,US House,1,Lbt,George Hendrickson,1
Meade,ALKALI #6A,US House,1,Lbt,George Hendrickson,3
Meade,MEADE SD,US House,1,Lbt,George Hendrickson,205
Meade,EAST STURGIS #1,US House,1,Rep,Dusty Johnson,144
Meade,SOUTHEAST STURGIS #2,US House,1,Rep,Dusty Johnson,284
Meade,CENTRAL STURGIS #3,US House,1,Rep,Dusty Johnson,119
Meade,WEST STURGIS #4,US House,1,Rep,Dusty Johnson,83
Meade,NORTHWEST STURGIS #5,US House,1,Rep,Dusty Johnson,259
Meade,TILFORD #6,US House,1,Rep,Dusty Johnson,459
Meade,RURAL STURGIS #7,US House,1,Rep,Dusty Johnson,223
Meade,HARMONY #8,US House,1,Rep,Dusty Johnson,206
Meade,BEAR BUTTE #9,US House,1,Rep,Dusty Johnson,101
Meade,SUMMERSET #10,US House,1,Rep,Dusty Johnson,605
Meade,PIEDMONT #11,US House,1,Rep,Dusty Johnson,475
Meade,EAST PIEDMONT #12,US House,1,Rep,Dusty Johnson,605
Meade,SOUTHEAST PIEDMONT #13,US House,1,Rep,Dusty Johnson,655
Meade,BLACK HAWK #14,US House,1,Rep,Dusty Johnson,330
Meade,RURAL BLACK HAWK #15,US House,1,Rep,Dusty Johnson,245
Meade,WEST BLACK HAWK #16,US House,1,Rep,Dusty Johnson,209
Meade,VIEWFIELD #17,US House,1,Rep,Dusty Johnson,67
Meade,ELM SPRINGS #18,US House,1,Rep,Dusty Johnson,65
Meade,CENTRAL BLACK HAWK #19,US House,1,Rep,Dusty Johnson,303
Meade,HEREFORD #20,US House,1,Rep,Dusty Johnson,38
Meade,ELK VALE #21,US House,1,Rep,Dusty Johnson,224
Meade,BASE #23,US House,1,Rep,Dusty Johnson,132
Meade,WEST ELK VALE #24,US House,1,Rep,Dusty Johnson,128
Meade,WHITE OWL #25,US House,1,Rep,Dusty Johnson,31
Meade,CHALK BUTTE #27,US House,1,Rep,Dusty Johnson,99
Meade,FAIRPOINT #29,US House,1,Rep,Dusty Johnson,28
Meade,RED OWL #30,US House,1,Rep,Dusty Johnson,70
Meade,FAITH #31,US House,1,Rep,Dusty Johnson,189
Meade,PINE #33,US House,1,Rep,Dusty Johnson,57
Meade,SULPHUR #35,US House,1,Rep,Dusty Johnson,41
Meade,UNION #40,US House,1,Rep,Dusty Johnson,25
Meade,MARCUS #41,US House,1,Rep,Dusty Johnson,36
Meade,NORTHEAST STURGIS #1A,US House,1,Rep,Dusty Johnson,54
Meade,SOUTH STURGIS #2A,US House,1,Rep,Dusty Johnson,197
Meade,SOUTHWEST STURGIS #4A,US House,1,Rep,Dusty Johnson,171
Meade,STURGIS #5A,US House,1,Rep,Dusty Johnson,109
Meade,ALKALI #6A,US House,1,Rep,Dusty Johnson,94
Meade,MEADE SD,US House,1,Rep,Dusty Johnson,"7,160"
Meade,EAST STURGIS #1,US House,1,Dem,Tim Bjorkman,53
Meade,SOUTHEAST STURGIS #2,US House,1,Dem,Tim Bjorkman,121
Meade,CENTRAL STURGIS #3,US House,1,Dem,Tim Bjorkman,65
Meade,WEST STURGIS #4,US House,1,Dem,Tim Bjorkman,33
Meade,NORTHWEST STURGIS #5,US House,1,Dem,Tim Bjorkman,111
Meade,TILFORD #6,US House,1,Dem,Tim Bjorkman,165
Meade,RURAL STURGIS #7,US House,1,Dem,Tim Bjorkman,74
Meade,HARMONY #8,US House,1,Dem,Tim Bjorkman,75
Meade,BEAR BUTTE #9,US House,1,Dem,Tim Bjorkman,26
Meade,SUMMERSET #10,US House,1,Dem,Tim Bjorkman,219
Meade,PIEDMONT #11,US House,1,Dem,Tim Bjorkman,169
Meade,EAST PIEDMONT #12,US House,1,Dem,Tim Bjorkman,163
Meade,SOUTHEAST PIEDMONT #13,US House,1,Dem,Tim Bjorkman,211
Meade,BLACK HAWK #14,US House,1,Dem,Tim Bjorkman,132
Meade,RURAL BLACK HAWK #15,US House,1,Dem,Tim Bjorkman,85
Meade,WEST BLACK HAWK #16,US House,1,Dem,Tim Bjorkman,101
Meade,VIEWFIELD #17,US House,1,Dem,Tim Bjorkman,16
Meade,ELM SPRINGS #18,US House,1,Dem,Tim Bjorkman,11
Meade,CENTRAL BLACK HAWK #19,US House,1,Dem,Tim Bjorkman,127
Meade,HEREFORD #20,US House,1,Dem,Tim Bjorkman,13
Meade,ELK VALE #21,US House,1,Dem,Tim Bjorkman,68
Meade,BASE #23,US House,1,Dem,Tim Bjorkman,87
Meade,WEST ELK VALE #24,US House,1,Dem,Tim Bjorkman,34
Meade,WHITE OWL #25,US House,1,Dem,Tim Bjorkman,3
Meade,CHALK BUTTE #27,US House,1,Dem,Tim Bjorkman,17
Meade,FAIRPOINT #29,US House,1,Dem,Tim Bjorkman,5
Meade,RED OWL #30,US House,1,Dem,Tim Bjorkman,3
Meade,FAITH #31,US House,1,Dem,Tim Bjorkman,26
Meade,PINE #33,US House,1,Dem,Tim Bjorkman,8
Meade,SULPHUR #35,US House,1,Dem,Tim Bjorkman,0
Meade,UNION #40,US House,1,Dem,Tim Bjorkman,8
Meade,MARCUS #41,US House,1,Dem,Tim Bjorkman,9
Meade,NORTHEAST STURGIS #1A,US House,1,Dem,Tim Bjorkman,47
Meade,SOUTH STURGIS #2A,US House,1,Dem,Tim Bjorkman,96
Meade,SOUTHWEST STURGIS #4A,US House,1,Dem,Tim Bjorkman,60
Meade,STURGIS #5A,US House,1,Dem,Tim Bjorkman,41
Meade,ALKALI #6A,US House,1,Dem,Tim Bjorkman,26
Meade,MEADE SD,US House,1,Dem,Tim Bjorkman,"2,508"
Meade,EAST STURGIS #1,US House,1,Ind,Ron Wieczorek,6
Meade,SOUTHEAST STURGIS #2,US House,1,Ind,Ron Wieczorek,12
Meade,CENTRAL STURGIS #3,US House,1,Ind,Ron Wieczorek,10
Meade,WEST STURGIS #4,US House,1,Ind,Ron Wieczorek,3
Meade,NORTHWEST STURGIS #5,US House,1,Ind,Ron Wieczorek,18
Meade,TILFORD #6,US House,1,Ind,Ron Wieczorek,17
Meade,RURAL STURGIS #7,US House,1,Ind,Ron Wieczorek,5
Meade,HARMONY #8,US House,1,Ind,Ron Wieczorek,7
Meade,BEAR BUTTE #9,US House,1,Ind,Ron Wieczorek,6
Meade,SUMMERSET #10,US House,1,Ind,Ron Wieczorek,20
Meade,PIEDMONT #11,US House,1,Ind,Ron Wieczorek,14
Meade,EAST PIEDMONT #12,US House,1,Ind,Ron Wieczorek,16
Meade,SOUTHEAST PIEDMONT #13,US House,1,Ind,Ron Wieczorek,29
Meade,BLACK HAWK #14,US House,1,Ind,Ron Wieczorek,18
Meade,RURAL BLACK HAWK #15,US House,1,Ind,Ron Wieczorek,11
Meade,WEST BLACK HAWK #16,US House,1,Ind,Ron Wieczorek,8
Meade,VIEWFIELD #17,US House,1,Ind,Ron Wieczorek,2
Meade,ELM SPRINGS #18,US House,1,Ind,Ron Wieczorek,2
Meade,CENTRAL BLACK HAWK #19,US House,1,Ind,Ron Wieczorek,9
Meade,HEREFORD #20,US House,1,Ind,Ron Wieczorek,0
Meade,ELK VALE #21,US House,1,Ind,Ron Wieczorek,10
Meade,BASE #23,US House,1,Ind,Ron Wieczorek,5
Meade,WEST ELK VALE #24,US House,1,Ind,Ron Wieczorek,3
Meade,WHITE OWL #25,US House,1,Ind,Ron Wieczorek,0
Meade,CHALK BUTTE #27,US House,1,Ind,Ron Wieczorek,1
Meade,FAIRPOINT #29,US House,1,Ind,Ron Wieczorek,3
Meade,RED OWL #30,US House,1,Ind,Ron Wieczorek,0
Meade,FAITH #31,US House,1,Ind,Ron Wieczorek,4
Meade,PINE #33,US House,1,Ind,Ron Wieczorek,2
Meade,SULPHUR #35,US House,1,Ind,Ron Wieczorek,1
Meade,UNION #40,US House,1,Ind,Ron Wieczorek,1
Meade,MARCUS #41,US House,1,Ind,Ron Wieczorek,0
Meade,NORTHEAST STURGIS #1A,US House,1,Ind,Ron Wieczorek,4
Meade,SOUTH STURGIS #2A,US House,1,Ind,Ron Wieczorek,6
Meade,SOUTHWEST STURGIS #4A,US House,1,Ind,Ron Wieczorek,6
Meade,STURGIS #5A,US House,1,Ind,Ron Wieczorek,7
Meade,ALKALI #6A,US House,1,Ind,Ron Wieczorek,3
Meade,MEADE SD,US House,1,Ind,Ron Wieczorek,269
Meade,EAST STURGIS #1,Governor,,Lbt,Kurt Evans,5
Meade,SOUTHEAST STURGIS #2,Governor,,Lbt,Kurt Evans,11
Meade,CENTRAL STURGIS #3,Governor,,Lbt,Kurt Evans,3
Meade,WEST STURGIS #4,Governor,,Lbt,Kurt Evans,4
Meade,NORTHWEST STURGIS #5,Governor,,Lbt,Kurt Evans,16
Meade,TILFORD #6,Governor,,Lbt,Kurt Evans,18
Meade,RURAL STURGIS #7,Governor,,Lbt,Kurt Evans,5
Meade,HARMONY #8,Governor,,Lbt,Kurt Evans,11
Meade,BEAR BUTTE #9,Governor,,Lbt,Kurt Evans,4
Meade,SUMMERSET #10,Governor,,Lbt,Kurt Evans,14
Meade,PIEDMONT #11,Governor,,Lbt,Kurt Evans,13
Meade,EAST PIEDMONT #12,Governor,,Lbt,Kurt Evans,8
Meade,SOUTHEAST PIEDMONT #13,Governor,,Lbt,Kurt Evans,29
Meade,BLACK HAWK #14,Governor,,Lbt,Kurt Evans,20
Meade,RURAL BLACK HAWK #15,Governor,,Lbt,Kurt Evans,7
Meade,WEST BLACK HAWK #16,Governor,,Lbt,Kurt Evans,4
Meade,VIEWFIELD #17,Governor,,Lbt,Kurt Evans,1
Meade,ELM SPRINGS #18,Governor,,Lbt,Kurt Evans,3
Meade,CENTRAL BLACK HAWK #19,Governor,,Lbt,Kurt Evans,13
Meade,HEREFORD #20,Governor,,Lbt,Kurt Evans,2
Meade,ELK VALE #21,Governor,,Lbt,Kurt Evans,9
Meade,BASE #23,Governor,,Lbt,Kurt Evans,3
Meade,WEST ELK VALE #24,Governor,,Lbt,Kurt Evans,2
Meade,WHITE OWL #25,Governor,,Lbt,Kurt Evans,1
Meade,CHALK BUTTE #27,Governor,,Lbt,Kurt Evans,3
Meade,FAIRPOINT #29,Governor,,Lbt,Kurt Evans,5
Meade,RED OWL #30,Governor,,Lbt,Kurt Evans,0
Meade,FAITH #31,Governor,,Lbt,Kurt Evans,1
Meade,PINE #33,Governor,,Lbt,Kurt Evans,9
Meade,SULPHUR #35,Governor,,Lbt,Kurt Evans,2
Meade,UNION #40,Governor,,Lbt,Kurt Evans,0
Meade,MARCUS #41,Governor,,Lbt,Kurt Evans,5
Meade,NORTHEAST STURGIS #1A,Governor,,Lbt,Kurt Evans,7
Meade,SOUTH STURGIS #2A,Governor,,Lbt,Kurt Evans,7
Meade,SOUTHWEST STURGIS #4A,Governor,,Lbt,Kurt Evans,7
Meade,STURGIS #5A,Governor,,Lbt,Kurt Evans,3
Meade,ALKALI #6A,Governor,,Lbt,Kurt Evans,1
Meade,MEADE SD,Governor,,Lbt,Kurt Evans,256
Meade,EAST STURGIS #1,Governor,,Rep,Kristi Noem,120
Meade,SOUTHEAST STURGIS #2,Governor,,Rep,Kristi Noem,229
Meade,CENTRAL STURGIS #3,Governor,,Rep,Kristi Noem,99
Meade,WEST STURGIS #4,Governor,,Rep,Kristi Noem,67
Meade,NORTHWEST STURGIS #5,Governor,,Rep,Kristi Noem,245
Meade,TILFORD #6,Governor,,Rep,Kristi Noem,406
Meade,RURAL STURGIS #7,Governor,,Rep,Kristi Noem,179
Meade,HARMONY #8,Governor,,Rep,Kristi Noem,177
Meade,BEAR BUTTE #9,Governor,,Rep,Kristi Noem,97
Meade,SUMMERSET #10,Governor,,Rep,Kristi Noem,562
Meade,PIEDMONT #11,Governor,,Rep,Kristi Noem,428
Meade,EAST PIEDMONT #12,Governor,,Rep,Kristi Noem,563
Meade,SOUTHEAST PIEDMONT #13,Governor,,Rep,Kristi Noem,601
Meade,BLACK HAWK #14,Governor,,Rep,Kristi Noem,304
Meade,RURAL BLACK HAWK #15,Governor,,Rep,Kristi Noem,215
Meade,WEST BLACK HAWK #16,Governor,,Rep,Kristi Noem,193
Meade,VIEWFIELD #17,Governor,,Rep,Kristi Noem,66
Meade,ELM SPRINGS #18,Governor,,Rep,Kristi Noem,58
Meade,CENTRAL BLACK HAWK #19,Governor,,Rep,Kristi Noem,284
Meade,HEREFORD #20,Governor,,Rep,Kristi Noem,22
Meade,ELK VALE #21,Governor,,Rep,Kristi Noem,216
Meade,BASE #23,Governor,,Rep,Kristi Noem,131
Meade,WEST ELK VALE #24,Governor,,Rep,Kristi Noem,130
Meade,WHITE OWL #25,Governor,,Rep,Kristi Noem,27
Meade,CHALK BUTTE #27,Governor,,Rep,Kristi Noem,82
Meade,FAIRPOINT #29,Governor,,Rep,Kristi Noem,22
Meade,RED OWL #30,Governor,,Rep,Kristi Noem,67
Meade,FAITH #31,Governor,,Rep,Kristi Noem,170
Meade,PINE #33,Governor,,Rep,Kristi Noem,46
Meade,SULPHUR #35,Governor,,Rep,Kristi Noem,35
Meade,UNION #40,Governor,,Rep,Kristi Noem,24
Meade,MARCUS #41,Governor,,Rep,Kristi Noem,33
Meade,NORTHEAST STURGIS #1A,Governor,,Rep,Kristi Noem,52
Meade,SOUTH STURGIS #2A,Governor,,Rep,Kristi Noem,166
Meade,SOUTHWEST STURGIS #4A,Governor,,Rep,Kristi Noem,134
Meade,STURGIS #5A,Governor,,Rep,Kristi Noem,81
Meade,ALKALI #6A,Governor,,Rep,Kristi Noem,82
Meade,MEADE SD,Governor,,Rep,Kristi Noem,"6,413"
Meade,EAST STURGIS #1,Governor,,Dem,Billie Sutton,84
Meade,SOUTHEAST STURGIS #2,Governor,,Dem,Billie Sutton,187
Meade,CENTRAL STURGIS #3,Governor,,Dem,Billie Sutton,99
Meade,WEST STURGIS #4,Governor,,Dem,Billie Sutton,53
Meade,NORTHWEST STURGIS #5,Governor,,Dem,Billie Sutton,145
Meade,TILFORD #6,Governor,,Dem,Billie Sutton,229
Meade,RURAL STURGIS #7,Governor,,Dem,Billie Sutton,122
Meade,HARMONY #8,Governor,,Dem,Billie Sutton,109
Meade,BEAR BUTTE #9,Governor,,Dem,Billie Sutton,41
Meade,SUMMERSET #10,Governor,,Dem,Billie Sutton,292
Meade,PIEDMONT #11,Governor,,Dem,Billie Sutton,231
Meade,EAST PIEDMONT #12,Governor,,Dem,Billie Sutton,220
Meade,SOUTHEAST PIEDMONT #13,Governor,,Dem,Billie Sutton,291
Meade,BLACK HAWK #14,Governor,,Dem,Billie Sutton,177
Meade,RURAL BLACK HAWK #15,Governor,,Dem,Billie Sutton,122
Meade,WEST BLACK HAWK #16,Governor,,Dem,Billie Sutton,125
Meade,VIEWFIELD #17,Governor,,Dem,Billie Sutton,18
Meade,ELM SPRINGS #18,Governor,,Dem,Billie Sutton,21
Meade,CENTRAL BLACK HAWK #19,Governor,,Dem,Billie Sutton,159
Meade,HEREFORD #20,Governor,,Dem,Billie Sutton,27
Meade,ELK VALE #21,Governor,,Dem,Billie Sutton,87
Meade,BASE #23,Governor,,Dem,Billie Sutton,97
Meade,WEST ELK VALE #24,Governor,,Dem,Billie Sutton,44
Meade,WHITE OWL #25,Governor,,Dem,Billie Sutton,8
Meade,CHALK BUTTE #27,Governor,,Dem,Billie Sutton,36
Meade,FAIRPOINT #29,Governor,,Dem,Billie Sutton,6
Meade,RED OWL #30,Governor,,Dem,Billie Sutton,10
Meade,FAITH #31,Governor,,Dem,Billie Sutton,56
Meade,PINE #33,Governor,,Dem,Billie Sutton,17
Meade,SULPHUR #35,Governor,,Dem,Billie Sutton,8
Meade,UNION #40,Governor,,Dem,Billie Sutton,11
Meade,MARCUS #41,Governor,,Dem,Billie Sutton,13
Meade,NORTHEAST STURGIS #1A,Governor,,Dem,Billie Sutton,53
Meade,SOUTH STURGIS #2A,Governor,,Dem,Billie Sutton,135
Meade,SOUTHWEST STURGIS #4A,Governor,,Dem,Billie Sutton,103
Meade,STURGIS #5A,Governor,,Dem,Billie Sutton,74
Meade,ALKALI #6A,Governor,,Dem,Billie Sutton,49
Meade,MEADE SD,Governor,,Dem,Billie Sutton,"3,559"
Meade,EAST STURGIS #1,Secretary of State,,Rep,Steve Barnett,145
Meade,SOUTHEAST STURGIS #2,Secretary of State,,Rep,Steve Barnett,282
Meade,CENTRAL STURGIS #3,Secretary of State,,Rep,Steve Barnett,124
Meade,WEST STURGIS #4,Secretary of State,,Rep,Steve Barnett,82
Meade,NORTHWEST STURGIS #5,Secretary of State,,Rep,Steve Barnett,270
Meade,TILFORD #6,Secretary of State,,Rep,Steve Barnett,470
Meade,RURAL STURGIS #7,Secretary of State,,Rep,Steve Barnett,223
Meade,HARMONY #8,Secretary of State,,Rep,Steve Barnett,209
Meade,BEAR BUTTE #9,Secretary of State,,Rep,Steve Barnett,117
Meade,SUMMERSET #10,Secretary of State,,Rep,Steve Barnett,608
Meade,PIEDMONT #11,Secretary of State,,Rep,Steve Barnett,472
Meade,EAST PIEDMONT #12,Secretary of State,,Rep,Steve Barnett,597
Meade,SOUTHEAST PIEDMONT #13,Secretary of State,,Rep,Steve Barnett,682
Meade,BLACK HAWK #14,Secretary of State,,Rep,Steve Barnett,339
Meade,RURAL BLACK HAWK #15,Secretary of State,,Rep,Steve Barnett,248
Meade,WEST BLACK HAWK #16,Secretary of State,,Rep,Steve Barnett,216
Meade,VIEWFIELD #17,Secretary of State,,Rep,Steve Barnett,70
Meade,ELM SPRINGS #18,Secretary of State,,Rep,Steve Barnett,67
Meade,CENTRAL BLACK HAWK #19,Secretary of State,,Rep,Steve Barnett,304
Meade,HEREFORD #20,Secretary of State,,Rep,Steve Barnett,40
Meade,ELK VALE #21,Secretary of State,,Rep,Steve Barnett,231
Meade,BASE #23,Secretary of State,,Rep,Steve Barnett,133
Meade,WEST ELK VALE #24,Secretary of State,,Rep,Steve Barnett,135
Meade,WHITE OWL #25,Secretary of State,,Rep,Steve Barnett,31
Meade,CHALK BUTTE #27,Secretary of State,,Rep,Steve Barnett,92
Meade,FAIRPOINT #29,Secretary of State,,Rep,Steve Barnett,30
Meade,RED OWL #30,Secretary of State,,Rep,Steve Barnett,65
Meade,FAITH #31,Secretary of State,,Rep,Steve Barnett,185
Meade,PINE #33,Secretary of State,,Rep,Steve Barnett,63
Meade,SULPHUR #35,Secretary of State,,Rep,Steve Barnett,41
Meade,UNION #40,Secretary of State,,Rep,Steve Barnett,24
Meade,MARCUS #41,Secretary of State,,Rep,Steve Barnett,41
Meade,NORTHEAST STURGIS #1A,Secretary of State,,Rep,Steve Barnett,57
Meade,SOUTH STURGIS #2A,Secretary of State,,Rep,Steve Barnett,206
Meade,SOUTHWEST STURGIS #4A,Secretary of State,,Rep,Steve Barnett,166
Meade,STURGIS #5A,Secretary of State,,Rep,Steve Barnett,114
Meade,ALKALI #6A,Secretary of State,,Rep,Steve Barnett,97
Meade,MEADE SD,Secretary of State,,Rep,Steve Barnett,"7,276"
Meade,EAST STURGIS #1,Secretary of State,,Dem,Alexandra Frederick,59
Meade,SOUTHEAST STURGIS #2,Secretary of State,,Dem,Alexandra Frederick,122
Meade,CENTRAL STURGIS #3,Secretary of State,,Dem,Alexandra Frederick,67
Meade,WEST STURGIS #4,Secretary of State,,Dem,Alexandra Frederick,39
Meade,NORTHWEST STURGIS #5,Secretary of State,,Dem,Alexandra Frederick,116
Meade,TILFORD #6,Secretary of State,,Dem,Alexandra Frederick,157
Meade,RURAL STURGIS #7,Secretary of State,,Dem,Alexandra Frederick,71
Meade,HARMONY #8,Secretary of State,,Dem,Alexandra Frederick,73
Meade,BEAR BUTTE #9,Secretary of State,,Dem,Alexandra Frederick,24
Meade,SUMMERSET #10,Secretary of State,,Dem,Alexandra Frederick,217
Meade,PIEDMONT #11,Secretary of State,,Dem,Alexandra Frederick,175
Meade,EAST PIEDMONT #12,Secretary of State,,Dem,Alexandra Frederick,168
Meade,SOUTHEAST PIEDMONT #13,Secretary of State,,Dem,Alexandra Frederick,208
Meade,BLACK HAWK #14,Secretary of State,,Dem,Alexandra Frederick,141
Meade,RURAL BLACK HAWK #15,Secretary of State,,Dem,Alexandra Frederick,85
Meade,WEST BLACK HAWK #16,Secretary of State,,Dem,Alexandra Frederick,102
Meade,VIEWFIELD #17,Secretary of State,,Dem,Alexandra Frederick,12
Meade,ELM SPRINGS #18,Secretary of State,,Dem,Alexandra Frederick,9
Meade,CENTRAL BLACK HAWK #19,Secretary of State,,Dem,Alexandra Frederick,130
Meade,HEREFORD #20,Secretary of State,,Dem,Alexandra Frederick,6
Meade,ELK VALE #21,Secretary of State,,Dem,Alexandra Frederick,74
Meade,BASE #23,Secretary of State,,Dem,Alexandra Frederick,91
Meade,WEST ELK VALE #24,Secretary of State,,Dem,Alexandra Frederick,32
Meade,WHITE OWL #25,Secretary of State,,Dem,Alexandra Frederick,5
Meade,CHALK BUTTE #27,Secretary of State,,Dem,Alexandra Frederick,18
Meade,FAIRPOINT #29,Secretary of State,,Dem,Alexandra Frederick,5
Meade,RED OWL #30,Secretary of State,,Dem,Alexandra Frederick,5
Meade,FAITH #31,Secretary of State,,Dem,Alexandra Frederick,26
Meade,PINE #33,Secretary of State,,Dem,Alexandra Frederick,7
Meade,SULPHUR #35,Secretary of State,,Dem,Alexandra Frederick,2
Meade,UNION #40,Secretary of State,,Dem,Alexandra Frederick,9
Meade,MARCUS #41,Secretary of State,,Dem,Alexandra Frederick,6
Meade,NORTHEAST STURGIS #1A,Secretary of State,,Dem,Alexandra Frederick,48
Meade,SOUTH STURGIS #2A,Secretary of State,,Dem,Alexandra Frederick,90
Meade,SOUTHWEST STURGIS #4A,Secretary of State,,Dem,Alexandra Frederick,69
Meade,STURGIS #5A,Secretary of State,,Dem,Alexandra Frederick,39
Meade,ALKALI #6A,Secretary of State,,Dem,Alexandra Frederick,27
Meade,MEADE SD,Secretary of State,,Dem,Alexandra Frederick,"2,534"
Meade,EAST STURGIS #1,Attorney General,,Rep,Jason Ravnsborg,124
Meade,SOUTHEAST STURGIS #2,Attorney General,,Rep,Jason Ravnsborg,249
Meade,CENTRAL STURGIS #3,Attorney General,,Rep,Jason Ravnsborg,104
Meade,WEST STURGIS #4,Attorney General,,Rep,Jason Ravnsborg,73
Meade,NORTHWEST STURGIS #5,Attorney General,,Rep,Jason Ravnsborg,247
Meade,TILFORD #6,Attorney General,,Rep,Jason Ravnsborg,431
Meade,RURAL STURGIS #7,Attorney General,,Rep,Jason Ravnsborg,194
Meade,HARMONY #8,Attorney General,,Rep,Jason Ravnsborg,187
Meade,BEAR BUTTE #9,Attorney General,,Rep,Jason Ravnsborg,107
Meade,SUMMERSET #10,Attorney General,,Rep,Jason Ravnsborg,556
Meade,PIEDMONT #11,Attorney General,,Rep,Jason Ravnsborg,438
Meade,EAST PIEDMONT #12,Attorney General,,Rep,Jason Ravnsborg,570
Meade,SOUTHEAST PIEDMONT #13,Attorney General,,Rep,Jason Ravnsborg,635
Meade,BLACK HAWK #14,Attorney General,,Rep,Jason Ravnsborg,322
Meade,RURAL BLACK HAWK #15,Attorney General,,Rep,Jason Ravnsborg,222
Meade,WEST BLACK HAWK #16,Attorney General,,Rep,Jason Ravnsborg,205
Meade,VIEWFIELD #17,Attorney General,,Rep,Jason Ravnsborg,62
Meade,ELM SPRINGS #18,Attorney General,,Rep,Jason Ravnsborg,64
Meade,CENTRAL BLACK HAWK #19,Attorney General,,Rep,Jason Ravnsborg,297
Meade,HEREFORD #20,Attorney General,,Rep,Jason Ravnsborg,33
Meade,ELK VALE #21,Attorney General,,Rep,Jason Ravnsborg,213
Meade,BASE #23,Attorney General,,Rep,Jason Ravnsborg,130
Meade,WEST ELK VALE #24,Attorney General,,Rep,Jason Ravnsborg,131
Meade,WHITE OWL #25,Attorney General,,Rep,Jason Ravnsborg,21
Meade,CHALK BUTTE #27,Attorney General,,Rep,Jason Ravnsborg,85
Meade,FAIRPOINT #29,Attorney General,,Rep,Jason Ravnsborg,28
Meade,RED OWL #30,Attorney General,,Rep,Jason Ravnsborg,59
Meade,FAITH #31,Attorney General,,Rep,Jason Ravnsborg,162
Meade,PINE #33,Attorney General,,Rep,Jason Ravnsborg,61
Meade,SULPHUR #35,Attorney General,,Rep,Jason Ravnsborg,39
Meade,UNION #40,Attorney General,,Rep,Jason Ravnsborg,21
Meade,MARCUS #41,Attorney General,,Rep,Jason Ravnsborg,33
Meade,NORTHEAST STURGIS #1A,Attorney General,,Rep,Jason Ravnsborg,49
Meade,SOUTH STURGIS #2A,Attorney General,,Rep,Jason Ravnsborg,177
Meade,SOUTHWEST STURGIS #4A,Attorney General,,Rep,Jason Ravnsborg,152
Meade,STURGIS #5A,Attorney General,,Rep,Jason Ravnsborg,90
Meade,ALKALI #6A,Attorney General,,Rep,Jason Ravnsborg,85
Meade,MEADE SD,Attorney General,,Rep,Jason Ravnsborg,"6,656"
Meade,EAST STURGIS #1,Attorney General,,Dem,Randy Seiler,80
Meade,SOUTHEAST STURGIS #2,Attorney General,,Dem,Randy Seiler,167
Meade,CENTRAL STURGIS #3,Attorney General,,Dem,Randy Seiler,85
Meade,WEST STURGIS #4,Attorney General,,Dem,Randy Seiler,49
Meade,NORTHWEST STURGIS #5,Attorney General,,Dem,Randy Seiler,137
