county,office,district,party,candidate,votes
Aurora,Governor,,REP,Dusty Johnson,67
Aurora,Governor,,REP,Jon Hansen,165
Aurora,Governor,,REP,Larry Rhoden,92
Aurora,Governor,,REP,Toby Doeden,144
Beadle,Governor,,REP,Dusty Johnson,522
Beadle,Governor,,REP,Jon Hansen,249
Beadle,Governor,,REP,Larry Rhoden,581
Beadle,Governor,,REP,Toby Doeden,641
Bennett,Governor,,REP,Dusty Johnson,48
Bennett,Governor,,REP,Jon Hansen,71
Bennett,Governor,,REP,Larry Rhoden,101
Bennett,Governor,,REP,Toby Doeden,118
Bon Homme,Governor,,REP,Dusty Johnson,199
Bon Homme,Governor,,REP,Jon Hansen,248
Bon Homme,Governor,,REP,Larry Rhoden,234
Bon Homme,Governor,,REP,Toby Doeden,417
Brookings,Governor,,REP,Dusty Johnson,1200
Brookings,Governor,,REP,Jon Hansen,906
Brookings,Governor,,REP,Larry Rhoden,878
Brookings,Governor,,REP,Toby Doeden,1110
Brown,Governor,,REP,Dusty Johnson,1734
Brown,Governor,,REP,Jon Hansen,1332
Brown,Governor,,REP,Larry Rhoden,1094
Brown,Governor,,REP,Toby Doeden,1982
Brule,Governor,,REP,Dusty Johnson,142
Brule,Governor,,REP,Jon Hansen,246
Brule,Governor,,REP,Larry Rhoden,234
Brule,Governor,,REP,Toby Doeden,243
Buffalo,Governor,,REP,Dusty Johnson,13
Buffalo,Governor,,REP,Jon Hansen,22
Buffalo,Governor,,REP,Larry Rhoden,26
Buffalo,Governor,,REP,Toby Doeden,19
Butte,Governor,,REP,Dusty Johnson,328
Butte,Governor,,REP,Jon Hansen,453
Butte,Governor,,REP,Larry Rhoden,748
Butte,Governor,,REP,Toby Doeden,680
Campbell,Governor,,REP,Dusty Johnson,51
Campbell,Governor,,REP,Jon Hansen,122
Campbell,Governor,,REP,Larry Rhoden,126
Campbell,Governor,,REP,Toby Doeden,153
Charles Mix,Governor,,REP,Dusty Johnson,206
Charles Mix,Governor,,REP,Jon Hansen,513
Charles Mix,Governor,,REP,Larry Rhoden,307
Charles Mix,Governor,,REP,Toby Doeden,294
Clark,Governor,,REP,Dusty Johnson,210
Clark,Governor,,REP,Jon Hansen,126
Clark,Governor,,REP,Larry Rhoden,263
Clark,Governor,,REP,Toby Doeden,351
Clay,Governor,,REP,Dusty Johnson,331
Clay,Governor,,REP,Jon Hansen,260
Clay,Governor,,REP,Larry Rhoden,276
Clay,Governor,,REP,Toby Doeden,326
Codington,Governor,,REP,Dusty Johnson,925
Codington,Governor,,REP,Jon Hansen,598
Codington,Governor,,REP,Larry Rhoden,895
Codington,Governor,,REP,Toby Doeden,1366
Corson,Governor,,REP,Dusty Johnson,25
Corson,Governor,,REP,Jon Hansen,65
Corson,Governor,,REP,Larry Rhoden,96
Corson,Governor,,REP,Toby Doeden,78
Custer,Governor,,REP,Dusty Johnson,402
Custer,Governor,,REP,Jon Hansen,299
Custer,Governor,,REP,Larry Rhoden,718
Custer,Governor,,REP,Toby Doeden,1254
